user_id,decision
534957,Low Priority
534986,Avoid (Do Not Disturb)
535007,No Discount (Sure Thing)
535024,No Discount (Sure Thing)
535035,Low Priority
535047,Low Priority
535051,Avoid (Do Not Disturb)
535060,Low Priority
535063,Avoid (Do Not Disturb)
535081,Low Priority
535099,Low Priority
535135,Avoid (Do Not Disturb)
535136,Avoid (Do Not Disturb)
535149,Avoid (Do Not Disturb)
535155,Low Priority
535189,Avoid (Do Not Disturb)
535229,Low Priority
535266,Low Priority
535311,Low Priority
535341,Low Priority
535365,Low Priority
535398,Low Priority
535441,Avoid (Do Not Disturb)
535447,Low Priority
535473,Low Priority
535495,Low Priority
535497,Low Priority
535502,Low Priority
535553,Avoid (Do Not Disturb)
535595,Low Priority
535600,Low Priority
535625,Avoid (Do Not Disturb)
535637,Low Priority
535644,Avoid (Do Not Disturb)
535682,Avoid (Do Not Disturb)
535686,Avoid (Do Not Disturb)
535701,Avoid (Do Not Disturb)
535702,Avoid (Do Not Disturb)
535706,Low Priority
535734,Low Priority
535737,Low Priority
535746,Low Priority
535791,Low Priority
535795,Low Priority
535878,Low Priority
535879,Low Priority
535885,Low Priority
535896,Avoid (Do Not Disturb)
535905,Low Priority
535906,Low Priority
535912,Avoid (Do Not Disturb)
535942,Low Priority
535994,Give Discount
536000,Low Priority
536016,Low Priority
536034,Avoid (Do Not Disturb)
536035,Low Priority
536039,Low Priority
536050,Low Priority
536058,Avoid (Do Not Disturb)
536066,Low Priority
536086,Avoid (Do Not Disturb)
536099,Low Priority
536170,Low Priority
536212,Low Priority
536228,Low Priority
536229,Low Priority
536241,Avoid (Do Not Disturb)
536275,Avoid (Do Not Disturb)
536278,Low Priority
536313,Avoid (Do Not Disturb)
536343,Low Priority
536387,Low Priority
536431,Avoid (Do Not Disturb)
536467,Avoid (Do Not Disturb)
536469,Avoid (Do Not Disturb)
536474,No Discount (Sure Thing)
536488,Low Priority
536489,Low Priority
536490,Low Priority
536532,Low Priority
536566,Avoid (Do Not Disturb)
536574,Low Priority
536594,Low Priority
536604,Low Priority
536622,Low Priority
536641,Avoid (Do Not Disturb)
536651,Avoid (Do Not Disturb)
536652,Low Priority
536656,Low Priority
536658,Avoid (Do Not Disturb)
536672,Low Priority
536675,Avoid (Do Not Disturb)
536691,Avoid (Do Not Disturb)
536695,Avoid (Do Not Disturb)
536763,Avoid (Do Not Disturb)
536764,Low Priority
536782,Low Priority
536810,Low Priority
536843,Low Priority
536893,Low Priority
536951,Low Priority
536964,Low Priority
536995,Low Priority
537038,Low Priority
537098,Low Priority
537121,Avoid (Do Not Disturb)
537123,Low Priority
537177,Low Priority
537181,Low Priority
537212,Low Priority
537227,Low Priority
537289,Low Priority
537317,Low Priority
537373,Avoid (Do Not Disturb)
537393,Low Priority
537400,Low Priority
537412,Avoid (Do Not Disturb)
537413,No Discount (Sure Thing)
537414,Avoid (Do Not Disturb)
537470,Low Priority
537481,Low Priority
537507,Low Priority
537560,Low Priority
537580,Low Priority
537586,Low Priority
537595,Avoid (Do Not Disturb)
537659,Low Priority
537671,Low Priority
537676,No Discount (Sure Thing)
537688,Avoid (Do Not Disturb)
537723,Avoid (Do Not Disturb)
537725,Low Priority
537748,No Discount (Sure Thing)
537770,Low Priority
537776,Low Priority
537795,Low Priority
537804,Give Discount
537818,Avoid (Do Not Disturb)
537819,Avoid (Do Not Disturb)
537834,Low Priority
537860,Low Priority
537861,Low Priority
537922,Low Priority
537926,Low Priority
538069,Avoid (Do Not Disturb)
538074,Avoid (Do Not Disturb)
538084,Avoid (Do Not Disturb)
538108,Low Priority
538112,Low Priority
538131,Low Priority
538134,Avoid (Do Not Disturb)
538139,Low Priority
538147,Low Priority
538167,Low Priority
538188,Low Priority
538197,Avoid (Do Not Disturb)
538214,Low Priority
538260,Low Priority
538270,Low Priority
538274,Avoid (Do Not Disturb)
538279,Avoid (Do Not Disturb)
538306,Avoid (Do Not Disturb)
538319,Avoid (Do Not Disturb)
538331,Low Priority
538349,Avoid (Do Not Disturb)
538350,No Discount (Sure Thing)
538388,Avoid (Do Not Disturb)
538413,Give Discount
538426,Low Priority
538432,Avoid (Do Not Disturb)
538441,Low Priority
538454,Low Priority
538457,Avoid (Do Not Disturb)
538458,Avoid (Do Not Disturb)
538463,Give Discount
538489,Low Priority
538511,Avoid (Do Not Disturb)
538529,Low Priority
538608,Low Priority
538641,Give Discount
538666,Low Priority
538677,Avoid (Do Not Disturb)
538680,Low Priority
538681,Give Discount
538691,Avoid (Do Not Disturb)
538696,Low Priority
538703,Low Priority
538714,Low Priority
538780,Avoid (Do Not Disturb)
538788,Low Priority
538814,Low Priority
538883,Avoid (Do Not Disturb)
538915,Avoid (Do Not Disturb)
538944,Low Priority
538976,Low Priority
539008,Low Priority
539010,Avoid (Do Not Disturb)
539012,Avoid (Do Not Disturb)
539093,Avoid (Do Not Disturb)
539105,Avoid (Do Not Disturb)
539135,Avoid (Do Not Disturb)
539140,Avoid (Do Not Disturb)
539146,Low Priority
539209,Low Priority
539221,Low Priority
539243,Low Priority
539267,Avoid (Do Not Disturb)
539283,Low Priority
539300,Low Priority
539304,Low Priority
539307,Avoid (Do Not Disturb)
539315,Avoid (Do Not Disturb)
539317,Low Priority
539337,Avoid (Do Not Disturb)
539338,Low Priority
539384,Low Priority
539414,Low Priority
539426,Low Priority
539453,Low Priority
539460,Low Priority
539493,Give Discount
539510,Low Priority
539519,Low Priority
539528,Avoid (Do Not Disturb)
539542,Low Priority
539558,Low Priority
539566,Low Priority
539611,Low Priority
539625,Low Priority
539627,Low Priority
539637,Avoid (Do Not Disturb)
539648,Low Priority
539656,Low Priority
539671,Low Priority
539710,Low Priority
539729,Avoid (Do Not Disturb)
539782,Low Priority
539794,Avoid (Do Not Disturb)
539855,Low Priority
539864,Avoid (Do Not Disturb)
539866,Give Discount
539868,Low Priority
539883,Low Priority
539888,Low Priority
539899,Avoid (Do Not Disturb)
539912,Avoid (Do Not Disturb)
539916,Low Priority
539917,Low Priority
539919,Low Priority
539936,Low Priority
539953,Low Priority
539962,Give Discount
540014,Avoid (Do Not Disturb)
540029,Avoid (Do Not Disturb)
540043,Low Priority
540094,Avoid (Do Not Disturb)
540138,Avoid (Do Not Disturb)
540147,Avoid (Do Not Disturb)
540150,Low Priority
540180,Low Priority
540199,Avoid (Do Not Disturb)
540226,Low Priority
540244,Low Priority
540252,Avoid (Do Not Disturb)
540253,Low Priority
540260,Avoid (Do Not Disturb)
540302,Avoid (Do Not Disturb)
540306,Low Priority
540308,Low Priority
540319,Low Priority
540347,Avoid (Do Not Disturb)
540348,Avoid (Do Not Disturb)
540413,Low Priority
540415,Low Priority
540444,Avoid (Do Not Disturb)
540455,Low Priority
540475,Low Priority
540502,Avoid (Do Not Disturb)
540527,Avoid (Do Not Disturb)
540557,Avoid (Do Not Disturb)
540572,Low Priority
540580,Low Priority
540597,Low Priority
540605,Low Priority
540614,Low Priority
540622,Low Priority
540642,Give Discount
540652,Avoid (Do Not Disturb)
540653,Low Priority
540654,Low Priority
540656,Avoid (Do Not Disturb)
540664,Low Priority
540666,Low Priority
540698,Avoid (Do Not Disturb)
540718,Low Priority
540733,Low Priority
540777,Low Priority
540819,Avoid (Do Not Disturb)
540837,Low Priority
540857,Avoid (Do Not Disturb)
540863,Low Priority
540924,Low Priority
540941,Low Priority
540966,Avoid (Do Not Disturb)
540973,Low Priority
540974,Low Priority
541001,Low Priority
541034,Low Priority
541040,Low Priority
541041,Low Priority
541047,Low Priority
541061,Low Priority
541083,Low Priority
541084,Low Priority
541112,Low Priority
541132,Avoid (Do Not Disturb)
541150,Low Priority
541162,Low Priority
541168,Avoid (Do Not Disturb)
541176,Low Priority
541193,Low Priority
541216,Low Priority
541224,Low Priority
541235,Avoid (Do Not Disturb)
541236,Low Priority
541240,Low Priority
541249,Low Priority
541259,Low Priority
541262,Low Priority
541282,Low Priority
541289,Avoid (Do Not Disturb)
541326,Low Priority
541352,Low Priority
541357,Low Priority
541382,Low Priority
541389,Low Priority
541438,Low Priority
541454,Avoid (Do Not Disturb)
541497,Low Priority
541505,Avoid (Do Not Disturb)
541516,Avoid (Do Not Disturb)
541539,Give Discount
541540,Avoid (Do Not Disturb)
541612,Low Priority
541649,Low Priority
541672,Avoid (Do Not Disturb)
541699,Low Priority
541734,Low Priority
541735,Avoid (Do Not Disturb)
541752,Low Priority
541764,Low Priority
541812,Low Priority
541878,Low Priority
541901,No Discount (Sure Thing)
541906,No Discount (Sure Thing)
541921,Avoid (Do Not Disturb)
541923,Low Priority
541931,Low Priority
541967,Avoid (Do Not Disturb)
541972,Low Priority
541980,Low Priority
541988,Low Priority
541998,Low Priority
541999,Avoid (Do Not Disturb)
542012,Avoid (Do Not Disturb)
542027,Avoid (Do Not Disturb)
542036,Low Priority
542056,Avoid (Do Not Disturb)
542059,Low Priority
542065,Low Priority
542080,Low Priority
542095,Give Discount
542142,Low Priority
542153,Avoid (Do Not Disturb)
542189,Avoid (Do Not Disturb)
542194,Avoid (Do Not Disturb)
542196,Low Priority
542208,Low Priority
542230,Low Priority
542254,Low Priority
542267,Low Priority
542270,Low Priority
542277,Low Priority
542282,Low Priority
542303,Low Priority
542316,Low Priority
542326,Low Priority
542334,Avoid (Do Not Disturb)
542358,Avoid (Do Not Disturb)
542366,Low Priority
542418,Low Priority
542451,Low Priority
542471,Low Priority
542482,Avoid (Do Not Disturb)
542570,Avoid (Do Not Disturb)
542585,Avoid (Do Not Disturb)
542605,Low Priority
542638,Low Priority
542657,Avoid (Do Not Disturb)
542658,Give Discount
542663,Avoid (Do Not Disturb)
542670,Avoid (Do Not Disturb)
542706,Low Priority
542752,Avoid (Do Not Disturb)
542760,Avoid (Do Not Disturb)
542767,Avoid (Do Not Disturb)
542795,Avoid (Do Not Disturb)
542796,Low Priority
542805,Avoid (Do Not Disturb)
542812,Give Discount
542815,Low Priority
542825,Low Priority
542843,Low Priority
542850,Low Priority
542857,Low Priority
542874,Low Priority
542914,Low Priority
542918,Low Priority
542937,Avoid (Do Not Disturb)
542965,Avoid (Do Not Disturb)
542976,Low Priority
543008,Avoid (Do Not Disturb)
543038,Low Priority
543074,Low Priority
543075,Avoid (Do Not Disturb)
543081,Avoid (Do Not Disturb)
543114,Avoid (Do Not Disturb)
543126,Low Priority
543165,Avoid (Do Not Disturb)
543222,Low Priority
543237,Low Priority
543240,Avoid (Do Not Disturb)
543271,Low Priority
543273,Avoid (Do Not Disturb)
543304,Avoid (Do Not Disturb)
543306,Avoid (Do Not Disturb)
543327,Avoid (Do Not Disturb)
543339,Low Priority
543352,Avoid (Do Not Disturb)
543375,Low Priority
543385,Low Priority
543428,Low Priority
543437,Low Priority
543476,Low Priority
543497,Low Priority
543557,Avoid (Do Not Disturb)
543559,Low Priority
543618,Low Priority
543620,Avoid (Do Not Disturb)
543659,Low Priority
543660,Low Priority
543666,Avoid (Do Not Disturb)
543668,Low Priority
543671,Avoid (Do Not Disturb)
543694,Low Priority
543696,Low Priority
543713,Avoid (Do Not Disturb)
543716,Avoid (Do Not Disturb)
543723,Avoid (Do Not Disturb)
543728,Avoid (Do Not Disturb)
543778,Avoid (Do Not Disturb)
543810,Low Priority
543816,Avoid (Do Not Disturb)
543817,Low Priority
543826,Low Priority
543885,Avoid (Do Not Disturb)
543900,Avoid (Do Not Disturb)
543927,Low Priority
543928,Low Priority
543937,Low Priority
543952,Low Priority
543968,Low Priority
543976,Low Priority
544002,Low Priority
544008,Low Priority
544012,Low Priority
544015,Low Priority
544043,Avoid (Do Not Disturb)
544163,Avoid (Do Not Disturb)
544207,Low Priority
544254,Low Priority
544256,Avoid (Do Not Disturb)
544271,Avoid (Do Not Disturb)
544333,Avoid (Do Not Disturb)
544364,Low Priority
544367,Avoid (Do Not Disturb)
544391,Low Priority
544406,Low Priority
544414,Low Priority
544425,Low Priority
544444,Low Priority
544447,Low Priority
544449,Low Priority
544469,Low Priority
544472,Low Priority
544476,Low Priority
544480,Avoid (Do Not Disturb)
544495,Give Discount
544497,Low Priority
544507,Low Priority
544513,Avoid (Do Not Disturb)
544536,Low Priority
544549,Avoid (Do Not Disturb)
544604,Low Priority
544627,Low Priority
544640,Low Priority
544647,Low Priority
544680,Avoid (Do Not Disturb)
544683,Avoid (Do Not Disturb)
544685,Avoid (Do Not Disturb)
544694,Low Priority
544698,Low Priority
544747,Low Priority
544749,Avoid (Do Not Disturb)
544839,No Discount (Sure Thing)
544868,Low Priority
544926,Low Priority
545010,Low Priority
545011,Avoid (Do Not Disturb)
545012,Avoid (Do Not Disturb)
545063,Low Priority
545070,Low Priority
545089,Low Priority
545109,Avoid (Do Not Disturb)
545115,Low Priority
545208,Avoid (Do Not Disturb)
545209,No Discount (Sure Thing)
545226,Avoid (Do Not Disturb)
545247,Low Priority
545249,Low Priority
545264,Low Priority
545272,Low Priority
545281,Low Priority
545290,Low Priority
545300,Low Priority
545317,Low Priority
545318,Avoid (Do Not Disturb)
545327,Low Priority
545344,Give Discount
545345,Low Priority
545360,Low Priority
545375,Low Priority
545404,No Discount (Sure Thing)
545446,Low Priority
545465,Low Priority
545551,Low Priority
545577,Low Priority
545629,Low Priority
545633,Avoid (Do Not Disturb)
545634,Low Priority
545652,No Discount (Sure Thing)
545684,Give Discount
545736,Give Discount
545745,Low Priority
545748,Avoid (Do Not Disturb)
545754,Low Priority
545755,Avoid (Do Not Disturb)
545758,Avoid (Do Not Disturb)
545763,Low Priority
545770,Avoid (Do Not Disturb)
545771,Avoid (Do Not Disturb)
545803,Low Priority
545805,Avoid (Do Not Disturb)
545810,Low Priority
545848,Low Priority
545865,Avoid (Do Not Disturb)
545879,Low Priority
545936,Low Priority
545939,Low Priority
545958,Low Priority
545981,Avoid (Do Not Disturb)
546050,Avoid (Do Not Disturb)
546061,Low Priority
546064,Low Priority
546065,Low Priority
546072,Avoid (Do Not Disturb)
546121,Give Discount
546127,Avoid (Do Not Disturb)
546130,Low Priority
546131,No Discount (Sure Thing)
546161,Avoid (Do Not Disturb)
546164,Low Priority
546190,Low Priority
546224,Low Priority
546256,Low Priority
546280,Low Priority
546282,Avoid (Do Not Disturb)
546307,Avoid (Do Not Disturb)
546334,Low Priority
546395,Low Priority
546399,Low Priority
546419,Low Priority
546437,Low Priority
546462,Low Priority
546470,Avoid (Do Not Disturb)
546485,Low Priority
546509,No Discount (Sure Thing)
546529,Low Priority
546587,Low Priority
546612,Low Priority
546648,Avoid (Do Not Disturb)
546664,Avoid (Do Not Disturb)
546671,Avoid (Do Not Disturb)
546679,Low Priority
546688,Avoid (Do Not Disturb)
546702,Avoid (Do Not Disturb)
546728,Low Priority
546740,Low Priority
546756,No Discount (Sure Thing)
546774,Avoid (Do Not Disturb)
546842,Low Priority
546844,Low Priority
546847,Low Priority
546857,Low Priority
546864,Low Priority
546867,Low Priority
546881,Avoid (Do Not Disturb)
546882,Low Priority
546884,Low Priority
546888,Low Priority
546900,Low Priority
546937,Low Priority
546964,Avoid (Do Not Disturb)
546972,Low Priority
547006,Low Priority
547007,Avoid (Do Not Disturb)
547037,Low Priority
547070,Avoid (Do Not Disturb)
547100,Low Priority
547150,Low Priority
547164,Low Priority
547175,Low Priority
547180,Avoid (Do Not Disturb)
547201,Low Priority
547266,Low Priority
547301,Low Priority
547320,Low Priority
547325,Avoid (Do Not Disturb)
547336,Low Priority
547342,Low Priority
547412,No Discount (Sure Thing)
547453,Low Priority
547458,Avoid (Do Not Disturb)
547483,Low Priority
547512,Avoid (Do Not Disturb)
547555,Low Priority
547559,Avoid (Do Not Disturb)
547568,Low Priority
547594,Give Discount
547606,Avoid (Do Not Disturb)
547613,Low Priority
547617,Low Priority
547663,Low Priority
547664,Low Priority
547693,Low Priority
547761,Avoid (Do Not Disturb)
547776,Low Priority
547779,Low Priority
547792,Low Priority
547817,Low Priority
547823,Avoid (Do Not Disturb)
547825,Low Priority
547834,Low Priority
547836,Low Priority
547857,Avoid (Do Not Disturb)
547862,Low Priority
547878,Low Priority
547911,Avoid (Do Not Disturb)
547938,Low Priority
547951,Avoid (Do Not Disturb)
547966,Avoid (Do Not Disturb)
547997,Avoid (Do Not Disturb)
548006,Low Priority
548022,Low Priority
548032,Avoid (Do Not Disturb)
548037,Low Priority
548040,Avoid (Do Not Disturb)
548093,Low Priority
548109,Low Priority
548113,Low Priority
548120,Avoid (Do Not Disturb)
548123,Low Priority
548185,Low Priority
548189,Low Priority
548190,Low Priority
548193,Low Priority
548222,Low Priority
548228,Low Priority
548230,Avoid (Do Not Disturb)
548256,Low Priority
548258,No Discount (Sure Thing)
548272,Avoid (Do Not Disturb)
548307,Low Priority
548310,Low Priority
548391,Low Priority
548408,Low Priority
548422,Avoid (Do Not Disturb)
548434,Low Priority
548448,Low Priority
548488,Avoid (Do Not Disturb)
548490,Low Priority
548504,Low Priority
548560,Avoid (Do Not Disturb)
548568,Avoid (Do Not Disturb)
548635,Avoid (Do Not Disturb)
548651,Low Priority
548672,Low Priority
548708,Avoid (Do Not Disturb)
548743,Low Priority
548853,Avoid (Do Not Disturb)
548859,Avoid (Do Not Disturb)
548872,Low Priority
548961,Low Priority
548967,Low Priority
548978,Low Priority
548988,Low Priority
548990,Low Priority
549058,Low Priority
549115,Low Priority
549116,Low Priority
549121,No Discount (Sure Thing)
549141,Low Priority
549152,Low Priority
549154,Give Discount
549190,Give Discount
549202,Low Priority
549235,Low Priority
549251,Low Priority
549274,Low Priority
549281,Low Priority
549290,Low Priority
549292,Low Priority
549293,Low Priority
549303,Avoid (Do Not Disturb)
549320,Low Priority
549357,Low Priority
549359,Low Priority
549361,Low Priority
549366,Avoid (Do Not Disturb)
549367,Avoid (Do Not Disturb)
549377,Avoid (Do Not Disturb)
549389,Low Priority
549390,Low Priority
549450,Avoid (Do Not Disturb)
549466,Low Priority
549472,Low Priority
549482,Low Priority
549515,Low Priority
549569,Low Priority
549572,Low Priority
549579,Avoid (Do Not Disturb)
549580,Low Priority
549584,Low Priority
549608,Low Priority
549611,Low Priority
549623,Low Priority
549631,Low Priority
549710,Avoid (Do Not Disturb)
549714,Avoid (Do Not Disturb)
549733,Low Priority
549746,Avoid (Do Not Disturb)
549759,Low Priority
549764,Low Priority
549777,Avoid (Do Not Disturb)
549797,Avoid (Do Not Disturb)
549800,Low Priority
549850,Low Priority
549894,Low Priority
549938,Low Priority
549988,Low Priority
549992,Low Priority
550017,Low Priority
550019,Low Priority
550022,Low Priority
550028,Avoid (Do Not Disturb)
550068,Avoid (Do Not Disturb)
550071,Low Priority
550077,Low Priority
550105,Low Priority
550110,Low Priority
550134,Avoid (Do Not Disturb)
550193,Low Priority
550200,Low Priority
550202,Low Priority
550221,Low Priority
550222,Low Priority
550229,Avoid (Do Not Disturb)
550233,Low Priority
550298,Low Priority
550300,Avoid (Do Not Disturb)
550317,Low Priority
550400,Give Discount
550421,Low Priority
550426,Low Priority
550442,Low Priority
550455,Low Priority
550459,Avoid (Do Not Disturb)
550460,Avoid (Do Not Disturb)
550482,Low Priority
550506,Low Priority
550514,Avoid (Do Not Disturb)
550572,Avoid (Do Not Disturb)
550579,Avoid (Do Not Disturb)
550599,Low Priority
550627,Low Priority
550703,Low Priority
550711,Low Priority
550752,Low Priority
550754,Low Priority
550796,Low Priority
550804,Avoid (Do Not Disturb)
550805,Low Priority
550830,Low Priority
550868,Low Priority
550871,Low Priority
550887,Low Priority
550904,Low Priority
550973,Avoid (Do Not Disturb)
550985,Low Priority
551023,No Discount (Sure Thing)
551032,Low Priority
551042,Avoid (Do Not Disturb)
551051,Low Priority
551088,Low Priority
551116,Avoid (Do Not Disturb)
551166,Avoid (Do Not Disturb)
551211,Low Priority
551217,Avoid (Do Not Disturb)
551237,No Discount (Sure Thing)
551241,Low Priority
551245,Low Priority
551278,Low Priority
551282,Avoid (Do Not Disturb)
551331,Avoid (Do Not Disturb)
551340,Low Priority
551359,No Discount (Sure Thing)
551430,Low Priority
551431,Low Priority
551448,Low Priority
551468,Low Priority
551473,Low Priority
551486,Low Priority
551501,Low Priority
551549,Avoid (Do Not Disturb)
551560,Low Priority
551567,Avoid (Do Not Disturb)
551576,Low Priority
551600,Low Priority
551615,Avoid (Do Not Disturb)
551620,Avoid (Do Not Disturb)
551622,Avoid (Do Not Disturb)
551627,Low Priority
551662,Low Priority
551665,Avoid (Do Not Disturb)
551681,Low Priority
551685,Low Priority
551718,Low Priority
551729,Low Priority
551804,Avoid (Do Not Disturb)
551847,Low Priority
551890,Low Priority
551908,Low Priority
551935,Avoid (Do Not Disturb)
551963,Avoid (Do Not Disturb)
551967,Avoid (Do Not Disturb)
551978,Low Priority
551990,Low Priority
552036,Low Priority
552088,Low Priority
552165,Low Priority
552172,Low Priority
552192,Avoid (Do Not Disturb)
552209,Low Priority
552302,Low Priority
552303,Avoid (Do Not Disturb)
552313,Low Priority
552314,Low Priority
552345,Avoid (Do Not Disturb)
552348,Avoid (Do Not Disturb)
552363,Avoid (Do Not Disturb)
552364,Low Priority
552372,Low Priority
552384,Avoid (Do Not Disturb)
552414,Avoid (Do Not Disturb)
552432,Low Priority
552440,Avoid (Do Not Disturb)
552473,Low Priority
552487,Low Priority
552506,Avoid (Do Not Disturb)
552532,Low Priority
552535,Low Priority
552558,Avoid (Do Not Disturb)
552573,Avoid (Do Not Disturb)
552597,Avoid (Do Not Disturb)
552598,Low Priority
552613,Avoid (Do Not Disturb)
552623,Low Priority
552642,Low Priority
552643,Avoid (Do Not Disturb)
552653,Avoid (Do Not Disturb)
552661,Low Priority
552726,Low Priority
552732,Low Priority
552734,Low Priority
552760,Low Priority
552763,Low Priority
552775,Low Priority
552809,Low Priority
552861,Low Priority
552904,Low Priority
552929,Low Priority
552944,Avoid (Do Not Disturb)
552945,Low Priority
553017,Low Priority
553054,Avoid (Do Not Disturb)
553139,Avoid (Do Not Disturb)
553151,Low Priority
553208,Low Priority
553219,Avoid (Do Not Disturb)
553220,Low Priority
553231,Low Priority
553245,Avoid (Do Not Disturb)
553339,Low Priority
553361,Low Priority
553456,Avoid (Do Not Disturb)
553533,Low Priority
553559,Low Priority
553568,Avoid (Do Not Disturb)
553607,Low Priority
553631,Low Priority
553633,Low Priority
553664,Low Priority
553690,Low Priority
553704,Low Priority
553743,Give Discount
553751,Avoid (Do Not Disturb)
553754,Low Priority
553773,Low Priority
553783,Low Priority
553791,Low Priority
553876,Low Priority
553901,Low Priority
553904,Low Priority
553938,Avoid (Do Not Disturb)
553943,Avoid (Do Not Disturb)
553967,Give Discount
553984,Low Priority
553985,Low Priority
554026,Low Priority
554079,Avoid (Do Not Disturb)
554141,Avoid (Do Not Disturb)
554155,Avoid (Do Not Disturb)
554163,Avoid (Do Not Disturb)
554175,Low Priority
554202,Low Priority
554213,Low Priority
554217,Low Priority
554269,Low Priority
554284,Avoid (Do Not Disturb)
554289,Low Priority
554299,Low Priority
554357,Low Priority
554413,Low Priority
554444,Low Priority
554450,Low Priority
554507,Low Priority
554532,Low Priority
554560,Low Priority
554609,Low Priority
554632,Low Priority
554670,Low Priority
554681,Low Priority
554724,Avoid (Do Not Disturb)
554753,Low Priority
554801,Avoid (Do Not Disturb)
554853,Low Priority
554866,Low Priority
554885,Avoid (Do Not Disturb)
554922,Avoid (Do Not Disturb)
554939,Avoid (Do Not Disturb)
554949,Avoid (Do Not Disturb)
554956,No Discount (Sure Thing)
554961,Avoid (Do Not Disturb)
555030,Low Priority
555058,Low Priority
555075,Low Priority
555083,Low Priority
555108,Low Priority
555135,Low Priority
555147,Give Discount
555151,Low Priority
555180,Low Priority
555186,Low Priority
555187,Avoid (Do Not Disturb)
555191,Avoid (Do Not Disturb)
555193,Low Priority
555203,Low Priority
555206,Low Priority
555250,Avoid (Do Not Disturb)
555257,Avoid (Do Not Disturb)
555275,Low Priority
555299,Avoid (Do Not Disturb)
555301,Low Priority
555310,Low Priority
555326,Low Priority
555334,Low Priority
555418,Low Priority
555428,Avoid (Do Not Disturb)
555478,Low Priority
555484,Low Priority
555492,Low Priority
555499,Low Priority
555521,Low Priority
555563,Low Priority
555587,Low Priority
555600,Low Priority
555648,Avoid (Do Not Disturb)
555656,Low Priority
555698,Low Priority
555710,Low Priority
555712,Low Priority
555751,Avoid (Do Not Disturb)
555770,Avoid (Do Not Disturb)
555773,Avoid (Do Not Disturb)
555784,Low Priority
555796,Avoid (Do Not Disturb)
555818,Give Discount
555850,Low Priority
555852,Low Priority
555894,Low Priority
555934,Low Priority
555960,Low Priority
555990,Give Discount
555997,Avoid (Do Not Disturb)
556015,Low Priority
556019,Low Priority
556043,Low Priority
556052,Avoid (Do Not Disturb)
556067,Avoid (Do Not Disturb)
556111,Low Priority
556119,Avoid (Do Not Disturb)
556127,Low Priority
556138,Low Priority
556199,Low Priority
556214,Low Priority
556215,Avoid (Do Not Disturb)
556268,Low Priority
556274,Low Priority
556314,Avoid (Do Not Disturb)
556347,Low Priority
556391,Avoid (Do Not Disturb)
556395,Low Priority
556417,Avoid (Do Not Disturb)
556533,Low Priority
556579,Low Priority
556621,Low Priority
556622,Low Priority
556623,Avoid (Do Not Disturb)
556647,Low Priority
556673,Low Priority
556714,Avoid (Do Not Disturb)
556744,Avoid (Do Not Disturb)
556824,Low Priority
556827,Low Priority
556830,Low Priority
556841,Low Priority
556887,Avoid (Do Not Disturb)
556904,Avoid (Do Not Disturb)
557005,Low Priority
557010,Low Priority
557033,Low Priority
557036,Low Priority
557055,Avoid (Do Not Disturb)
557107,Low Priority
557108,Low Priority
557118,Low Priority
557134,Avoid (Do Not Disturb)
557236,Low Priority
557262,Low Priority
557282,Avoid (Do Not Disturb)
557298,Low Priority
557314,Avoid (Do Not Disturb)
557343,Low Priority
557402,Low Priority
557449,Low Priority
557476,Low Priority
557492,Low Priority
557496,Avoid (Do Not Disturb)
557508,Low Priority
557525,Low Priority
557562,Avoid (Do Not Disturb)
557569,Low Priority
557643,Low Priority
557672,Low Priority
557692,Low Priority
557762,Give Discount
557794,Low Priority
557815,Low Priority
557834,Give Discount
557851,Avoid (Do Not Disturb)
557875,Low Priority
557876,Avoid (Do Not Disturb)
557879,Give Discount
557887,Low Priority
557921,Avoid (Do Not Disturb)
557932,Low Priority
557956,Avoid (Do Not Disturb)
557957,Low Priority
557963,Avoid (Do Not Disturb)
557986,Low Priority
557992,Low Priority
558018,Avoid (Do Not Disturb)
558019,Avoid (Do Not Disturb)
558081,Avoid (Do Not Disturb)
558114,No Discount (Sure Thing)
558147,Low Priority
558202,Avoid (Do Not Disturb)
558204,Avoid (Do Not Disturb)
558251,Low Priority
558270,Avoid (Do Not Disturb)
558294,Low Priority
558300,Avoid (Do Not Disturb)
558362,Low Priority
558388,Avoid (Do Not Disturb)
558394,Low Priority
558395,Low Priority
558437,Avoid (Do Not Disturb)
558466,Avoid (Do Not Disturb)
558489,Low Priority
558506,Avoid (Do Not Disturb)
558513,Low Priority
558651,Avoid (Do Not Disturb)
558659,Avoid (Do Not Disturb)
558682,Low Priority
558774,Low Priority
558786,Low Priority
558838,Low Priority
558851,Low Priority
558852,Avoid (Do Not Disturb)
558919,Low Priority
558920,Low Priority
558966,Low Priority
558987,No Discount (Sure Thing)
558988,Avoid (Do Not Disturb)
559068,Low Priority
559071,Low Priority
559093,Avoid (Do Not Disturb)
559094,Low Priority
559107,Avoid (Do Not Disturb)
559112,Low Priority
559146,Low Priority
559148,Low Priority
559164,Avoid (Do Not Disturb)
559194,Avoid (Do Not Disturb)
559211,Low Priority
559226,Avoid (Do Not Disturb)
559228,Low Priority
559266,Low Priority
559277,Low Priority
559324,Low Priority
559345,Low Priority
559368,Avoid (Do Not Disturb)
559407,Low Priority
559432,Avoid (Do Not Disturb)
559461,Low Priority
559464,Low Priority
559465,Low Priority
559468,Low Priority
559469,Low Priority
559473,Avoid (Do Not Disturb)
