"user_id","n_sessions"
"28756","9"
"28757","7"
"28758","10"
"28759","8"
"28760","8"
"28761","9"
"28762","8"
"28763","10"
"28764","8"
"28765","8"
"28766","9"
"28767","7"
"28768","8"
"28769","11"
"28770","8"
"28771","6"
"28772","9"
"28773","7"
"28774","7"
"28775","7"
"28776","10"
"28777","9"
"28778","6"
"28779","6"
"28780","11"
"28781","13"
"28782","8"
"28783","7"
"28784","7"
"28785","2"
"28786","9"
"28787","7"
"28788","8"
"28789","8"
"28790","10"
"28791","7"
"28792","10"
"28793","9"
"28794","7"
"28795","12"
"28796","12"
"28797","9"
"28798","9"
"28799","8"
"28800","12"
"28801","7"
"28802","9"
"28803","7"
"28804","9"
"28805","13"
"28806","8"
"28807","9"
"28808","6"
"28809","11"
"28810","6"
"28811","9"
"28812","7"
"28813","8"
"28814","12"
"28815","9"
"28816","4"
"28817","12"
"28818","10"
"28819","12"
"28820","8"
"28821","14"
"28822","12"
"28823","11"
"28824","8"
"28825","12"
"28826","8"
"28827","8"
"28828","7"
"28829","9"
"28830","10"
"28831","11"
"28832","9"
"28833","7"
"28834","9"
"28835","6"
"28836","11"
"28837","10"
"28838","10"
"28839","8"
"28840","8"
"28841","9"
"28842","11"
"28843","9"
"28844","11"
"28845","8"
"28846","7"
"28847","9"
"28848","9"
"28849","8"
"28850","7"
"28851","10"
"28852","8"
"28853","6"
"28854","6"
"28855","8"
"28856","10"
"28857","10"
"28858","9"
"28859","8"
"28860","11"
"28861","7"
"28862","8"
"28863","9"
"28864","9"
"28865","7"
"28866","10"
"28867","12"
"28868","7"
"28869","7"
"28870","8"
"28871","7"
"28872","10"
"28873","9"
"28874","12"
"28875","8"
"28876","8"
"28877","11"
"28878","10"
"28879","11"
"28880","10"
"28881","5"
"28882","10"
"28883","9"
"28884","11"
"28885","11"
"28886","8"
"28887","13"
"28888","9"
"28889","11"
"28890","13"
"28891","11"
"28892","11"
"28893","9"
"28894","8"
"28895","9"
"28896","10"
"28897","7"
"28898","10"
"28899","8"
"28900","9"
"28901","7"
"28902","11"
"28903","6"
"28904","12"
"28905","11"
"28906","7"
"28907","9"
"28908","8"
"28909","11"
"28910","9"
"28911","11"
"28912","9"
"28913","10"
"28914","11"
"28915","9"
"28916","8"
"28917","9"
"28918","8"
"28919","10"
"28920","5"
"28921","12"
"28922","9"
"28923","8"
"28924","10"
"28925","9"
"28926","11"
"28927","10"
"28928","10"
"28929","13"
"28930","15"
"28931","10"
"28932","9"
"28933","8"
"28934","9"
"28935","9"
"28936","9"
"28937","9"
"28938","11"
"28939","8"
"28940","10"
"28941","10"
"28942","9"
"28943","7"
"28944","10"
"28945","7"
"28946","9"
"28947","11"
"28948","9"
"28949","9"
"28950","9"
"28951","7"
"28952","9"
"28953","10"
"28954","8"
"28955","8"
"28956","10"
"28957","5"
"28958","9"
"28959","8"
"28960","8"
"28961","10"
"28962","9"
"28963","11"
"28964","9"
"28965","10"
"28966","10"
"28967","8"
"28968","10"
"28969","9"
"28970","10"
"28971","10"
"28972","9"
"28973","13"
"28974","9"
"28975","9"
"28976","7"
"28977","12"
"28978","9"
"28979","8"
"28980","10"
"28981","9"
"28982","5"
"28983","8"
"28984","7"
"28985","7"
"28986","9"
"28987","11"
"28988","9"
"28989","10"
"28990","9"
"28991","9"
"28992","4"
"28993","8"
"28994","6"
"28995","10"
"28996","8"
"28997","8"
"28998","8"
"28999","11"
"29000","8"
"29001","7"
"29002","7"
"29003","6"
"29004","10"
"29005","12"
"29006","10"
"29007","9"
"29008","12"
"29009","12"
"29010","10"
"29011","7"
"29012","9"
"29013","7"
"29014","7"
"29015","7"
"29016","8"
"29017","10"
"29018","9"
"29019","10"
"29020","6"
"29021","12"
"29022","8"
"29023","9"
"29024","10"
"29025","8"
"29026","9"
"29027","9"
"29028","12"
"29029","8"
"29030","9"
"29031","11"
"29032","11"
"29033","10"
"29034","10"
"29035","11"
"29036","7"
"29037","9"
"29038","8"
"29039","6"
"29040","8"
"29041","8"
"29042","11"
"29043","8"
"29044","8"
"29045","13"
"29046","9"
"29047","9"
"29048","8"
"29049","9"
"29050","7"
"29051","7"
"29052","6"
"29053","8"
"29054","12"
"29055","8"
"29056","10"
"29057","9"
"29058","10"
"29059","10"
"29060","5"
"29061","8"
"29062","7"
"29063","8"
"29064","6"
"29065","10"
"29066","9"
"29067","8"
"29068","10"
"29069","8"
"29070","10"
"29071","11"
"29072","7"
"29073","6"
"29074","6"
"29075","9"
"29076","10"
"29077","10"
"29078","9"
"29079","8"
"29080","9"
"29081","9"
"29082","11"
"29083","10"
"29084","6"
"29085","9"
"29086","7"
"29087","12"
"29088","8"
"29089","7"
"29090","9"
"29091","9"
"29092","7"
"29093","10"
"29094","8"
"29095","10"
"29096","13"
"29097","9"
"29098","10"
"29099","8"
"29100","15"
"29101","8"
"29102","7"
"29103","11"
"29104","8"
"29105","11"
"29106","8"
"29107","6"
"29108","9"
"29109","6"
"29110","5"
"29111","11"
"29112","7"
"29113","11"
"29114","9"
"29115","6"
"29116","11"
"29117","6"
"29118","8"
"29119","9"
"29120","11"
"29121","7"
"29122","11"
"29123","7"
"29124","12"
"29125","9"
"29126","11"
"29127","2"
"29128","7"
"29129","7"
"29130","8"
"29131","6"
"29132","9"
"29133","8"
"29134","9"
"29135","8"
"29136","7"
"29137","11"
"29138","8"
"29139","3"
"29140","12"
"29141","6"
"29142","8"
"29143","7"
"29144","9"
"29145","8"
"29146","12"
"29147","9"
"29148","12"
"29149","11"
"29150","9"
"29151","9"
"29152","10"
"29153","10"
"29154","7"
"29155","7"
"29156","7"
"29157","9"
"29158","6"
"29159","9"
"29160","8"
"29161","9"
"29162","11"
"29163","10"
"29164","8"
"29165","6"
"29166","8"
"29167","11"
"29168","10"
"29169","10"
"29170","9"
"29171","10"
"29172","10"
"29173","9"
"29174","7"
"29175","11"
"29176","10"
"29177","11"
"29178","8"
"29179","8"
"29180","11"
"29181","9"
"29182","8"
"29183","10"
"29184","6"
"29185","9"
"29186","11"
"29187","11"
"29188","7"
"29189","8"
"29190","10"
"29191","6"
"29192","10"
"29193","9"
"29194","9"
"29195","10"
"29196","7"
"29197","8"
"29198","6"
"29199","8"
"29200","8"
"29201","11"
"29202","10"
"29203","8"
"29204","8"
"29205","8"
"29206","9"
"29207","8"
"29208","9"
"29209","9"
"29210","9"
"29211","2"
"29212","8"
"29213","10"
"29214","6"
"29215","11"
"29216","8"
"29217","7"
"29218","12"
"29219","8"
"29220","7"
"29221","6"
"29222","8"
"29223","10"
"29224","9"
"29225","13"
"29226","8"
"29227","9"
"29228","8"
"29229","9"
"29230","9"
"29231","9"
"29232","9"
"29233","8"
"29234","8"
"29235","9"
"29236","10"
"29237","11"
"29238","8"
"29239","9"
"29240","6"
"29241","12"
"29242","10"
"29243","10"
"29244","10"
"29245","9"
"29246","11"
"29247","10"
"29248","7"
"29249","10"
"29250","9"
"29251","8"
"29252","10"
"29253","12"
"29254","9"
"29255","7"
"29256","7"
"29257","8"
"29258","9"
"29259","7"
"29260","8"
"29261","5"
"29262","7"
"29263","9"
"29264","13"
"29265","9"
"29266","11"
"29267","6"
"29268","6"
"29269","7"
"29270","8"
"29271","10"
"29272","7"
"29273","9"
"29274","10"
"29275","8"
"29276","10"
"29277","8"
"29278","11"
"29279","2"
"29280","9"
"29281","11"
"29282","11"
"29283","7"
"29284","10"
"29285","8"
"29286","9"
"29287","9"
"29288","8"
"29289","7"
"29290","10"
"29291","8"
"29292","8"
"29293","7"
"29294","11"
"29295","8"
"29296","7"
"29297","12"
"29298","11"
"29299","8"
"29300","9"
"29301","10"
"29302","9"
"29303","9"
"29304","7"
"29305","8"
"29306","8"
"29307","10"
"29308","7"
"29309","11"
"29310","8"
"29311","12"
"29312","8"
"29313","10"
"29314","8"
"29315","5"
"29316","8"
"29317","10"
"29318","10"
"29319","6"
"29320","11"
"29321","9"
"29322","10"
"29323","13"
"29324","8"
"29325","12"
"29326","14"
"29327","10"
"29328","9"
"29329","9"
"29330","5"
"29331","10"
"29332","11"
"29333","8"
"29334","7"
"29335","7"
"29336","13"
"29337","8"
"29338","11"
"29339","9"
"29340","9"
"29341","10"
"29342","9"
"29343","8"
"29344","8"
"29345","7"
"29346","8"
"29347","10"
"29348","7"
"29349","6"
"29350","6"
"29351","6"
"29352","8"
"29353","9"
"29354","6"
"29355","9"
"29356","12"
"29357","10"
"29358","9"
"29359","8"
"29360","7"
"29361","3"
"29362","9"
"29363","8"
"29364","9"
"29365","8"
"29366","10"
"29367","12"
"29368","10"
"29369","11"
"29370","11"
"29371","8"
"29372","8"
"29373","12"
"29374","11"
"29375","8"
"29376","9"
"29377","8"
"29378","10"
"29379","7"
"29380","8"
"29381","7"
"29382","9"
"29383","10"
"29384","8"
"29385","12"
"29386","8"
"29387","11"
"29388","7"
"29389","7"
"29390","9"
"29391","9"
"29392","11"
"29393","13"
"29394","9"
"29395","8"
"29396","9"
"29397","11"
"29398","9"
"29399","8"
"29400","8"
"29401","9"
"29402","7"
"29403","9"
"29404","8"
"29405","8"
"29406","9"
"29407","8"
"29408","9"
"29409","9"
"29410","10"
"29411","7"
"29412","8"
"29413","8"
"29414","9"
"29415","9"
"29416","8"
"29417","9"
"29418","7"
"29419","9"
"29420","9"
"29421","9"
"29422","8"
"29423","4"
"29424","12"
"29425","8"
"29426","9"
"29427","10"
"29428","9"
"29429","9"
"29430","7"
"29431","9"
"29432","10"
"29433","8"
"29434","8"
"29435","10"
"29436","9"
"29437","9"
"29438","5"
"29439","7"
"29440","10"
"29441","11"
"29442","10"
"29443","8"
"29444","2"
"29445","11"
"29446","7"
"29447","11"
"29448","9"
"29449","8"
"29450","8"
"29451","11"
"29452","9"
"29453","7"
"29454","11"
"29455","11"
"29456","10"
"29457","10"
"29458","10"
"29459","9"
"29460","13"
"29461","8"
"29462","9"
"29463","10"
"29464","10"
"29465","9"
"29466","9"
"29467","8"
"29468","8"
"29469","11"
"29470","10"
"29471","10"
"29472","10"
"29473","16"
"29474","10"
"29475","9"
"29476","9"
"29477","11"
"29478","6"
"29479","9"
"29480","13"
"29481","11"
"29482","10"
"29483","11"
"29484","9"
"29485","10"
"29486","7"
"29487","6"
"29488","7"
"29489","8"
"29490","7"
"29491","9"
"29492","6"
"29493","8"
"29494","9"
"29495","6"
"29496","11"
"29497","8"
"29498","10"
"29499","7"
"29500","9"
"29501","9"
"29502","9"
"29503","6"
"29504","8"
"29505","8"
"29506","8"
"29507","8"
"29508","8"
"29509","5"
"29510","10"
"29511","6"
"29512","5"
"29513","5"
"29514","8"
"29515","10"
"29516","8"
"29517","8"
"29518","13"
"29519","12"
"29520","9"
"29521","8"
"29522","10"
"29523","11"
"29524","8"
"29525","9"
"29526","11"
"29527","8"
"29528","12"
"29529","10"
"29530","10"
"29531","8"
"29532","8"
"29533","11"
"29534","5"
"29535","7"
"29536","8"
"29537","8"
"29538","9"
"29539","11"
"29540","9"
"29541","7"
"29542","9"
"29543","10"
"29544","10"
"29545","7"
"29546","8"
"29547","8"
"29548","9"
"29549","8"
"29550","6"
"29551","9"
"29552","9"
"29553","6"
"29554","10"
"29555","9"
"29556","10"
"29557","10"
"29558","9"
"29559","10"
"29560","7"
"29561","7"
"29562","8"
"29563","9"
"29564","11"
"29565","8"
"29566","11"
"29567","11"
"29568","11"
"29569","8"
"29570","8"
"29571","8"
"29572","6"
"29573","7"
"29574","9"
"29575","13"
"29576","8"
"29577","6"
"29578","10"
"29579","11"
"29580","9"
"29581","7"
"29582","8"
"29583","11"
"29584","10"
"29585","10"
"29586","6"
"29587","10"
"29588","12"
"29589","11"
"29590","7"
"29591","8"
"29592","10"
"29593","11"
"29594","7"
"29595","11"
"29596","10"
"29597","10"
"29598","11"
"29599","6"
"29600","10"
"29601","11"
"29602","9"
"29603","10"
"29604","7"
"29605","8"
"29606","10"
"29607","7"
"29608","9"
"29609","12"
"29610","7"
"29611","9"
"29612","13"
"29613","10"
"29614","7"
"29615","5"
"29616","8"
"29617","8"
"29618","10"
"29619","12"
"29620","9"
"29621","11"
"29622","7"
"29623","8"
"29624","11"
"29625","8"
"29626","10"
"29627","7"
"29628","9"
"29629","13"
"29630","10"
"29631","9"
"29632","9"
"29633","11"
"29634","9"
"29635","8"
"29636","14"
"29637","8"
"29638","7"
"29639","8"
"29640","13"
"29641","9"
"29642","10"
"29643","7"
"29644","9"
"29645","9"
"29646","12"
"29647","8"
"29648","9"
"29649","9"
"29650","8"
"29651","10"
"29652","9"
"29653","8"
"29654","6"
"29655","8"
"29656","7"
"29657","6"
"29658","6"
"29659","11"
"29660","11"
"29661","9"
"29662","7"
"29663","9"
"29664","9"
"29665","10"
"29666","9"
"29667","1"
"29668","8"
"29669","11"
"29670","8"
"29671","8"
"29672","11"
"29673","7"
"29674","6"
"29675","10"
"29676","7"
"29677","8"
"29678","5"
"29679","10"
"29680","9"
"29681","9"
"29682","9"
"29683","9"
"29684","9"
"29685","9"
"29686","6"
"29687","10"
"29688","11"
"29689","8"
"29690","11"
"29691","10"
"29692","13"
"29693","9"
"29694","8"
"29695","12"
"29696","7"
"29697","11"
"29698","7"
"29699","9"
"29700","7"
"29701","10"
"29702","5"
"29703","7"
"29704","11"
"29705","10"
"29706","12"
"29707","7"
"29708","7"
"29709","10"
"29710","9"
"29711","9"
"29712","9"
"29713","10"
"29714","10"
"29715","5"
"29716","8"
"29717","9"
"29718","10"
"29719","5"
"29720","12"
"29721","8"
"29722","10"
"29723","11"
"29724","11"
"29725","7"
"29726","8"
"29727","9"
"29728","6"
"29729","11"
"29730","8"
"29731","9"
"29732","10"
"29733","11"
"29734","9"
"29735","7"
"29736","8"
"29737","9"
"29738","7"
"29739","12"
"29740","5"
"29741","10"
"29742","7"
"29743","11"
"29744","8"
"29745","10"
"29746","8"
"29747","10"
"29748","11"
"29749","11"
"29750","10"
"29751","8"
"29752","11"
"29753","10"
"29754","8"
"29755","11"
"29756","7"
"29757","9"
"29758","11"
"29759","11"
"29760","12"
"29761","8"
"29762","10"
"29763","10"
"29764","10"
"29765","7"
"29766","7"
"29767","5"
"29768","9"
"29769","8"
"29770","9"
"29771","6"
"29772","7"
"29773","9"
"29774","10"
"29775","8"
"29776","9"
"29777","9"
"29778","7"
"29779","7"
"29780","8"
"29781","9"
"29782","9"
"29783","10"
"29784","11"
"29785","13"
"29786","8"
"29787","5"
"29788","7"
"29789","8"
"29790","7"
"29791","14"
"29792","9"
"29793","8"
"29794","9"
"29795","9"
"29796","9"
"29797","10"
"29798","8"
"29799","10"
"29800","12"
"29801","9"
"29802","8"
"29803","7"
"29804","9"
"29805","11"
"29806","13"
"29807","9"
"29808","7"
"29809","8"
"29810","8"
"29811","10"
"29812","11"
"29813","7"
"29814","10"
"29815","7"
"29816","10"
"29817","9"
"29818","7"
"29819","6"
"29820","9"
"29821","10"
"29822","10"
"29823","11"
"29824","8"
"29825","11"
"29826","12"
"29827","9"
"29828","10"
"29829","9"
"29830","8"
"29831","11"
"29832","9"
"29833","9"
"29834","11"
"29835","10"
"29836","7"
"29837","8"
"29838","11"
"29839","9"
"29840","12"
"29841","8"
"29842","10"
"29843","8"
"29844","10"
"29845","11"
"29846","8"
"29847","9"
"29848","8"
"29849","9"
"29850","8"
"29851","8"
"29852","12"
"29853","1"
"29854","7"
"29855","10"
"29856","6"
"29857","9"
"29858","9"
"29859","7"
"29860","10"
"29861","7"
"29862","9"
"29863","9"
"29864","6"
"29865","6"
"29866","9"
"29867","11"
"29868","7"
"29869","8"
"29870","9"
"29871","7"
"29872","8"
"29873","9"
"29874","8"
"29875","8"
"29876","10"
"29877","7"
"29878","9"
"29879","11"
"29880","11"
"29881","10"
"29882","9"
"29883","12"
"29884","10"
"29885","9"
"29886","7"
"29887","9"
"29888","7"
"29889","7"
"29890","5"
"29891","7"
"29892","9"
"29893","10"
"29894","9"
"29895","5"
"29896","8"
"29897","8"
"29898","9"
"29899","6"
"29900","10"
"29901","7"
"29902","11"
"29903","10"
"29904","12"
"29905","10"
"29906","9"
"29907","6"
"29908","10"
"29909","8"
"29910","7"
"29911","9"
"29912","11"
"29913","13"
"29914","11"
"29915","9"
"29916","7"
"29917","9"
"29918","11"
"29919","8"
"29920","9"
"29921","8"
"29922","10"
"29923","6"
"29924","9"
"29925","12"
"29926","7"
"29927","10"
"29928","9"
"29929","7"
"29930","9"
"29931","7"
"29932","9"
"29933","7"
"29934","9"
"29935","10"
"29936","9"
"29937","10"
"29938","6"
"29939","11"
"29940","6"
"29941","13"
"29942","8"
"29943","10"
"29944","10"
"29945","15"
"29946","7"
"29947","8"
"29948","9"
"29949","11"
"29950","7"
"29951","12"
"29952","10"
"29953","9"
"29954","6"
"29955","7"
"29956","8"
"29957","6"
"29958","9"
"29959","11"
"29960","10"
"29961","6"
"29962","9"
"29963","10"
"29964","9"
"29965","10"
"29966","8"
"29967","8"
"29968","9"
"29969","11"
"29970","7"
"29971","11"
"29972","10"
"29973","9"
"29974","11"
"29975","9"
"29976","9"
"29977","8"
"29978","9"
"29979","9"
"29980","8"
"29981","3"
"29982","7"
"29983","9"
"29984","11"
"29985","9"
"29986","7"
"29987","6"
"29988","9"
"29989","8"
"29990","8"
"29991","10"
"29992","10"
"29993","6"
"29994","10"
"29995","11"
"29996","11"
"29997","11"
"29998","9"
"29999","7"
"30000","8"
"30001","9"
"30002","8"
"30003","10"
"30004","9"
"30005","11"
"30006","9"
"30007","9"
"30008","8"
"30009","8"
"30010","8"
"30011","12"
"30012","6"
"30013","8"
"30014","8"
"30015","10"
"30016","11"
"30017","8"
"30018","8"
"30019","9"
"30020","9"
"30021","10"
"30022","9"
"30023","6"
"30024","9"
"30025","7"
"30026","7"
"30027","6"
"30028","10"
"30029","7"
"30030","9"
"30031","9"
"30032","9"
"30033","6"
"30034","9"
"30035","12"
"30036","9"
"30037","9"
"30038","9"
"30039","11"
"30040","9"
"30041","5"
"30042","8"
"30043","10"
"30044","9"
"30045","8"
"30046","11"
"30047","8"
"30048","9"
"30049","11"
"30050","12"
"30051","10"
"30052","7"
"30053","11"
"30054","6"
"30055","14"
"30056","9"
"30057","10"
"30058","6"
"30059","7"
"30060","8"
"30061","8"
"30062","8"
"30063","7"
"30064","9"
"30065","10"
"30066","12"
"30067","7"
"30068","9"
"30069","8"
"30070","9"
"30071","11"
"30072","10"
"30073","9"
"30074","7"
"30075","10"
"30076","11"
"30077","9"
"30078","12"
"30079","9"
"30080","10"
"30081","9"
"30082","8"
"30083","9"
"30084","8"
"30085","10"
"30086","8"
"30087","8"
"30088","11"
"30089","10"
"30090","5"
"30091","9"
"30092","8"
"30093","7"
"30094","10"
"30095","10"
"30096","10"
"30097","8"
"30098","10"
"30099","11"
"30100","11"
"30101","8"
"30102","11"
"30103","7"
"30104","9"
"30105","10"
"30106","7"
"30107","7"
"30108","9"
"30109","11"
"30110","9"
"30111","9"
"30112","9"
"30113","10"
"30114","8"
"30115","9"
"30116","9"
"30117","9"
"30118","8"
"30119","11"
"30120","8"
"30121","11"
"30122","8"
"30123","10"
"30124","9"
"30125","9"
"30126","8"
"30127","9"
"30128","8"
"30129","8"
"30130","11"
"30131","7"
"30132","10"
"30133","11"
"30134","10"
"30135","9"
"30136","12"
"30137","12"
"30138","9"
"30139","7"
"30140","9"
"30141","12"
"30142","10"
"30143","12"
"30144","10"
"30145","8"
"30146","8"
"30147","9"
"30148","11"
"30149","8"
"30150","10"
"30151","13"
"30152","7"
"30153","9"
"30154","8"
"30155","6"
"30156","9"
"30157","7"
"30158","8"
"30159","9"
"30160","9"
"30161","7"
"30162","11"
"30163","6"
"30164","10"
"30165","9"
"30166","13"
"30167","10"
"30168","11"
"30169","8"
"30170","9"
"30171","7"
"30172","6"
"30173","8"
"30174","7"
"30175","11"
"30176","8"
"30177","12"
"30178","8"
"30179","10"
"30180","12"
"30181","9"
"30182","10"
"30183","10"
"30184","7"
"30185","8"
"30186","11"
"30187","10"
"30188","7"
"30189","7"
"30190","11"
"30191","8"
"30192","8"
"30193","9"
"30194","7"
"30195","8"
"30196","8"
"30197","9"
"30198","8"
"30199","8"
"30200","8"
"30201","10"
"30202","7"
"30203","11"
"30204","8"
"30205","10"
"30206","9"
"30207","9"
"30208","9"
"30209","9"
"30210","10"
"30211","10"
"30212","10"
"30213","10"
"30214","7"
"30215","9"
"30216","10"
"30217","8"
"30218","9"
"30219","8"
"30220","8"
"30221","8"
"30222","9"
"30223","10"
"30224","9"
"30225","10"
"30226","8"
"30227","9"
"30228","7"
"30229","6"
"30230","8"
"30231","11"
"30232","14"
"30233","8"
"30234","8"
"30235","6"
"30236","11"
"30237","9"
"30238","7"
"30239","9"
"30240","6"
"30241","8"
"30242","7"
"30243","11"
"30244","8"
"30245","8"
"30246","8"
"30247","12"
"30248","10"
"30249","9"
"30250","7"
"30251","7"
"30252","8"
"30253","7"
"30254","11"
"30255","8"
"30256","9"
"30257","8"
"30258","10"
"30259","7"
"30260","11"
"30261","8"
"30262","9"
"30263","11"
"30264","7"
"30265","12"
"30266","9"
"30267","7"
"30268","5"
"30269","8"
"30270","9"
"30271","12"
"30272","11"
"30273","10"
"30274","7"
"30275","7"
"30276","7"
"30277","8"
"30278","7"
"30279","7"
"30280","11"
"30281","7"
"30282","7"
"30283","6"
"30284","8"
"30285","9"
"30286","7"
"30287","8"
"30288","8"
"30289","11"
"30290","8"
"30291","8"
"30292","8"
"30293","8"
"30294","10"
"30295","8"
"30296","8"
"30297","14"
"30298","9"
"30299","11"
"30300","7"
"30301","7"
"30302","8"
"30303","12"
"30304","9"
"30305","7"
"30306","7"
"30307","11"
"30308","9"
"30309","7"
"30310","10"
"30311","7"
"30312","11"
"30313","12"
"30314","12"
"30315","8"
"30316","8"
"30317","9"
"30318","11"
"30319","8"
"30320","10"
"30321","3"
"30322","9"
"30323","12"
"30324","7"
"30325","9"
"30326","9"
"30327","8"
"30328","8"
"30329","10"
"30330","7"
"30331","10"
"30332","10"
"30333","6"
"30334","8"
"30335","10"
"30336","9"
"30337","11"
"30338","10"
"30339","10"
"30340","7"
"30341","8"
"30342","9"
"30343","8"
"30344","7"
"30345","11"
"30346","7"
"30347","10"
"30348","8"
"30349","9"
"30350","9"
"30351","8"
"30352","9"
"30353","9"
"30354","9"
"30355","12"
"30356","6"
"30357","11"
"30358","8"
"30359","7"
"30360","10"
"30361","10"
"30362","6"
"30363","8"
"30364","12"
"30365","8"
"30366","9"
"30367","8"
"30368","10"
"30369","7"
"30370","9"
"30371","9"
"30372","10"
"30373","11"
"30374","9"
"30375","11"
"30376","9"
"30377","8"
"30378","9"
"30379","10"
"30380","13"
"30381","10"
"30382","13"
"30383","8"
"30384","10"
"30385","8"
"30386","8"
"30387","9"
"30388","8"
"30389","10"
"30390","7"
"30391","10"
"30392","4"
"30393","9"
"30394","9"
"30395","7"
"30396","10"
"30397","11"
"30398","10"
"30399","7"
"30400","10"
"30401","7"
"30402","10"
"30403","6"
"30404","8"
"30405","7"
"30406","7"
"30407","10"
"30408","7"
"30409","10"
"30410","9"
"30411","8"
"30412","7"
"30413","8"
"30414","11"
"30415","8"
"30416","7"
"30417","9"
"30418","8"
"30419","8"
"30420","9"
"30421","9"
"30422","10"
"30423","12"
"30424","8"
"30425","8"
"30426","9"
"30427","6"
"30428","5"
"30429","7"
"30430","11"
"30431","8"
"30432","6"
"30433","6"
"30434","10"
"30435","9"
"30436","10"
"30437","10"
"30438","9"
"30439","8"
"30440","7"
"30441","12"
"30442","6"
"30443","9"
"30444","9"
"30445","6"
"30446","10"
"30447","11"
"30448","9"
"30449","10"
"30450","7"
"30451","11"
"30452","8"
"30453","13"
"30454","6"
"30455","9"
"30456","11"
"30457","11"
"30458","7"
"30459","10"
"30460","8"
"30461","8"
"30462","8"
"30463","7"
"30464","10"
"30465","8"
"30466","9"
"30467","8"
"30468","10"
"30469","10"
"30470","10"
"30471","6"
"30472","10"
"30473","8"
"30474","9"
"30475","9"
"30476","9"
"30477","11"
"30478","9"
"30479","11"
"30480","10"
"30481","10"
"30482","9"
"30483","8"
"30484","7"
"30485","7"
"30486","9"
"30487","11"
"30488","12"
"30489","10"
"30490","11"
"30491","10"
"30492","8"
"30493","8"
"30494","9"
"30495","7"
"30496","9"
"30497","6"
"30498","7"
"30499","12"
"30500","10"
"30501","10"
"30502","10"
"30503","11"
"30504","7"
"30505","7"
"30506","8"
"30507","9"
"30508","9"
"30509","8"
"30510","8"
"30511","9"
"30512","10"
"30513","10"
"30514","10"
"30515","8"
"30516","11"
"30517","8"
"30518","10"
"30519","8"
"30520","9"
"30521","6"
"30522","12"
"30523","10"
"30524","7"
"30525","7"
"30526","7"
"30527","8"
"30528","9"
"30529","9"
"30530","9"
"30531","9"
"30532","8"
"30533","6"
"30534","11"
"30535","9"
"30536","10"
"30537","8"
"30538","10"
"30539","8"
"30540","12"
"30541","7"
"30542","12"
"30543","9"
"30544","11"
"30545","7"
"30546","10"
"30547","11"
"30548","10"
"30549","8"
"30550","8"
"30551","7"
"30552","10"
"30553","11"
"30554","9"
"30555","10"
"30556","8"
"30557","7"
"30558","9"
"30559","9"
"30560","10"
"30561","5"
"30562","8"
"30563","11"
"30564","10"
"30565","11"
"30566","10"
"30567","9"
"30568","10"
"30569","6"
"30570","8"
"30571","11"
"30572","10"
"30573","9"
"30574","10"
"30575","7"
"30576","9"
"30577","7"
"30578","9"
"30579","7"
"30580","10"
"30581","8"
"30582","8"
"30583","8"
"30584","10"
"30585","8"
"30586","8"
"30587","12"
"30588","12"
"30589","8"
"30590","8"
"30591","12"
"30592","12"
"30593","9"
"30594","7"
"30595","8"
"30596","10"
"30597","10"
"30598","11"
"30599","8"
"30600","8"
"30601","9"
"30602","6"
"30603","9"
"30604","10"
"30605","9"
"30606","7"
"30607","7"
"30608","9"
"30609","12"
"30610","12"
"30611","12"
"30612","10"
"30613","9"
"30614","7"
"30615","8"
"30616","10"
"30617","8"
"30618","7"
"30619","8"
"30620","11"
"30621","7"
"30622","6"
"30623","12"
"30624","12"
"30625","8"
"30626","8"
"30627","12"
"30628","9"
"30629","8"
"30630","8"
"30631","7"
"30632","10"
"30633","9"
"30634","9"
"30635","12"
"30636","9"
"30637","8"
"30638","10"
"30639","9"
"30640","2"
"30641","9"
"30642","11"
"30643","9"
"30644","8"
"30645","9"
"30646","9"
"30647","7"
"30648","9"
"30649","8"
"30650","8"
"30651","8"
"30652","7"
"30653","8"
"30654","8"
"30655","10"
"30656","8"
"30657","11"
"30658","7"
"30659","10"
"30660","8"
"30661","10"
"30662","8"
"30663","11"
"30664","8"
"30665","12"
"30666","11"
"30667","6"
"30668","11"
"30669","7"
"30670","7"
"30671","10"
"30672","11"
"30673","10"
"30674","11"
"30675","9"
"30676","8"
"30677","10"
"30678","7"
"30679","9"
"30680","5"
"30681","9"
"30682","10"
"30683","9"
"30684","9"
"30685","11"
"30686","9"
"30687","12"
"30688","9"
"30689","8"
"30690","8"
"30691","10"
"30692","7"
"30693","12"
"30694","6"
"30695","12"
"30696","8"
"30697","10"
"30698","8"
"30699","9"
"30700","8"
"30701","7"
"30702","10"
"30703","10"
"30704","9"
"30705","10"
"30706","11"
"30707","9"
"30708","11"
"30709","9"
"30710","11"
"30711","8"
"30712","8"
"30713","7"
"30714","9"
"30715","10"
"30716","9"
"30717","9"
"30718","7"
"30719","9"
"30720","8"
"30721","8"
"30722","8"
"30723","12"
"30724","6"
"30725","6"
"30726","8"
"30727","10"
"30728","8"
"30729","7"
"30730","10"
"30731","11"
"30732","8"
"30733","8"
"30734","9"
"30735","9"
"30736","6"
"30737","8"
"30738","9"
"30739","7"
"30740","9"
"30741","10"
"30742","7"
"30743","11"
"30744","8"
"30745","10"
"30746","7"
"30747","9"
"30748","10"
"30749","10"
"30750","8"
"30751","9"
"30752","9"
"30753","8"
